1,2,3,4,5,6,7,8,9,10
2021-10-15 15:41:50, , , ,NORMALCLEANING,STARTED,20211015154150,,,
2021-10-15 16:07:20, , , ,RUNNING,STARTED,20211015160720,,,
2021-10-15 16:31:07, , , ,RUNNING,STARTED,20211015163107,,,
2021-10-15 16:55:30, , , ,RUNNING,STARTED,20211015165530,,,
2021-10-15 17:11:04, , , ,RUNNING,STARTED,20211015171104,,,
2021-10-15 17:13:24, , , ,ERROR,STARTED,20211015171324,2044, ,INDEXERROR
2021-10-15 17:13:54, , , ,READY,STARTED,20211015171354,,,
2021-10-15 17:14:31, , , ,RUNNING,STARTED,20211015171431,,,
2021-10-15 17:36:23, , , ,RUNNING,STARTED,20211015173623,,,
2021-10-15 17:41:37, , , ,RUNNING,STARTED,20211015174137,,,
2021-10-15 17:59:24, , , ,RUNNING,STARTED,20211015175924,,,
2021-10-15 18:05:16, , , ,IDLE/STOP,STARTED,20211015180516,,,
2021-10-15 18:05:28, , , ,READY,STARTED,20211015180528,,,
2021-10-15 19:17:24, , , ,RUNNING,STARTED,20211015191724,,,
2021-10-15 20:07:29, , , ,IDLE/STOP,STARTED,20211015200729,,,
2021-10-15 20:07:37, , , ,READY,STARTED,20211015200737,,,
2021-10-15 20:18:20, , , ,RUNNING,STARTED,20211015201820,,,
2021-10-15 21:05:52, , , ,RUNNING,STARTED,20211015210552,,,
2021-10-15 21:22:32, , , ,RUNNING,STARTED,20211015212232,,,
2021-10-15 22:03:45, , , ,IDLE/STOP,STARTED,20211015220345,,,
2021-10-15 22:03:59, , , ,READY,STARTED,20211015220359,,,
2021-10-16 00:19:41, , , ,NORMALCLEANING,STARTED,20211016001941,,,
2021-10-16 00:27:05, , , ,READY,STARTED,20211016002705,,,
2021-10-16 00:28:30, , , ,RUNNING,STARTED,20211016002830,,,
2021-10-16 00:29:02, , , ,READY,STARTED,20211016002902,,,
2021-10-16 00:29:18, , , ,RUNNING,STARTED,20211016002918,,,
2021-10-16 13:09:19, , , ,READY,STARTED,20211016130919,,,
2021-10-16 13:09:44, , , ,SHEETCLEANING,STARTED,20211016130944,,,
2021-10-16 13:17:44, , , ,SHEETCLEANING,STARTED,20211016131744,,,
2021-10-16 13:17:51, , , ,SHEETCLEANING,STARTED,20211016131751,,,
2021-10-16 13:31:00, , , ,NORMALCLEANING,STARTED,20211016133100,,,
2021-10-16 13:51:09, , , ,NORMALCLEANING,STARTED,20211016135109,,,
2021-10-16 13:51:15, , , ,NORMALCLEANING,STARTED,20211016135115,,,
2021-10-16 14:03:33, , , ,NORMALCLEANING,STARTED,20211016140333,,,
