1,2,3,4,5,6,7,8,9,10
2021-10-15 23:48:59, , , ,RUNNING,STARTED,20211015234859,,,
2021-10-16 00:07:38, , , ,IDLE/STOP,STARTED,20211016000738,,,
2021-10-16 00:07:47, , , ,RUNNING,STARTED,20211016000747,,,
2021-10-16 00:24:47, , , ,IDLE/STOP,STARTED,20211016002447,,,
2021-10-16 00:25:02, , , ,READY,STARTED,20211016002502,,,
2021-10-16 02:11:47, , , ,RUNNING,STARTED,20211016021147,,,
2021-10-16 02:45:53, , , ,IDLE/STOP,STARTED,20211016024553,,,
2021-10-16 02:46:05, , , ,READY,STARTED,20211016024605,,,
2021-10-16 03:16:08, , , ,RUNNING,STARTED,20211016031608,,,
2021-10-16 03:31:30, , , ,RUNNING,STARTED,20211016033130,,,
2021-10-16 03:32:51, , , ,RUNNING,STARTED,20211016033251,,,
2021-10-16 04:07:54, , , ,ERROR,STARTED,20211016040754,2027, ,LOADERTABCOUNT
2021-10-16 04:08:06, , , ,RUNNING,STARTED,20211016040806,,,
2021-10-16 04:21:34, , , ,IDLE/STOP,STARTED,20211016042134,,,
2021-10-16 04:21:39, , , ,READY,STARTED,20211016042139,,,
2021-10-16 04:34:32, , , ,RUNNING,STARTED,20211016043432,,,
2021-10-16 05:03:15, , , ,ERROR,STARTED,20211016050315,2027, ,LOADERTABCOUNT
2021-10-16 05:03:21, , , ,RUNNING,STARTED,20211016050321,,,
2021-10-16 05:08:19, , , ,RUNNING,STARTED,20211016050819,,,
2021-10-16 05:08:36, , , ,IDLE/STOP,STARTED,20211016050836,,,
2021-10-16 05:08:45, , , ,RUNNING,STARTED,20211016050845,,,
2021-10-16 05:43:18, , , ,ERROR,STARTED,20211016054318,0, ,L/F3EDER
2021-10-16 05:43:54, , , ,RUNNING,STARTED,20211016054354,,,
2021-10-16 05:44:18, , , ,ERROR,STARTED,20211016054418,0, ,L/F3EDER
2021-10-16 05:44:24, , , ,RUNNING,STARTED,20211016054424,,,
2021-10-16 05:44:54, , , ,READY,STARTED,20211016054454,,,
2021-10-16 05:45:24, , , ,RUNNING,STARTED,20211016054524,,,
2021-10-16 05:55:36, , , ,IDLE/STOP,STARTED,20211016055536,,,
2021-10-16 05:55:46, , , ,READY,STARTED,20211016055546,,,
2021-10-16 06:46:43, , , ,SHEETCLEANING,STARTED,20211016064643,,,
2021-10-16 06:54:35, , , ,SHEETCLEANING,STARTED,20211016065435,,,
2021-10-16 07:02:35, , , ,NORMALCLEANING,STARTED,20211016070235,,,
2021-10-16 08:42:44, , , ,READY,STARTED,20211016084244,,,
2021-10-16 08:43:18, , , ,RUNNING,STARTED,20211016084318,,,
2021-10-16 09:17:27, , , ,IDLE/STOP,STARTED,20211016091727,,,
2021-10-16 09:17:42, , , ,READY,STARTED,20211016091742,,,
2021-10-16 10:40:45, , , ,RUNNING,STARTED,20211016104045,,,
2021-10-16 11:08:26, , , ,RUNNING,STARTED,20211016110826,,,
2021-10-16 11:12:33, , , ,IDLE/STOP,STARTED,20211016111233,,,
2021-10-16 11:12:45, , , ,READY,STARTED,20211016111245,,,
2021-10-16 11:18:18, , , ,RUNNING,STARTED,20211016111818,,,
2021-10-16 11:42:30, , , ,IDLE/STOP,STARTED,20211016114230,,,
2021-10-16 11:45:12, , , ,RUNNING,STARTED,20211016114512,,,
2021-10-16 11:49:12, , , ,IDLE/STOP,STARTED,20211016114912,,,
2021-10-16 11:49:24, , , ,READY,STARTED,20211016114924,,,
2021-10-16 11:54:27, , , ,RUNNING,STARTED,20211016115427,,,
2021-10-16 12:24:16, , , ,ERROR,STARTED,20211016122416,2044, ,INDEXERROR
2021-10-16 14:00:16, , , ,READY,STARTED,20211016140016,,,
2021-10-16 16:57:12, , , ,SHEETCLEANING,STARTED,20211016165712,,,
2021-10-16 17:05:25, , , ,NORMALCLEANING,STARTED,20211016170525,,,
2021-10-16 17:09:40, , , ,NORMALCLEANING,STARTED,20211016170940,,,
2021-10-16 17:27:12, , , ,READY,STARTED,20211016172712,,,
2021-10-16 17:27:57, , , ,RUNNING,STARTED,20211016172757,,,
2021-10-16 17:51:39, , , ,RUNNING,STARTED,20211016175139,,,
2021-10-16 18:27:43, , , ,IDLE/STOP,STARTED,20211016182743,,,
2021-10-16 18:27:55, , , ,READY,STARTED,20211016182755,,,
2021-10-16 18:49:16, , , ,RUNNING,STARTED,20211016184916,,,
2021-10-16 18:57:13, , , ,ERROR,STARTED,20211016185713,2027, ,LOADERTABCOUNT
2021-10-16 19:00:58, , , ,READY,STARTED,20211016190058,,,
2021-10-16 19:01:04, , , ,RUNNING,STARTED,20211016190104,,,
2021-10-16 19:11:37, , , ,READY,STARTED,20211016191137,,,
2021-10-16 19:24:43, , , ,READY,STARTED,20211016192443,,,
2021-10-16 19:24:52, , , ,IDLE/STOP,STARTED,20211016192452,,,
2021-10-16 19:25:32, , , ,RUNNING,STARTED,20211016192532,,,
2021-10-16 19:34:50, , , ,ERROR,STARTED,20211016193450,2044, ,INDEXERROR
2021-10-16 19:34:55, , , ,READY,STARTED,20211016193455,,,
2021-10-16 19:35:02, , , ,RUNNING,STARTED,20211016193502,,,
2021-10-16 19:35:10, , , ,ERROR,STARTED,20211016193510,2041, ,TABCLOG
2021-10-16 19:35:16, , , ,ERROR,STARTED,20211016193516,0, ,TABCLAMPERL/R
2021-10-16 19:35:28, , , ,ERROR,STARTED,20211016193528,2041, ,TABCLOG
2021-10-16 19:38:31, , , ,READY,STARTED,20211016193831,,,
2021-10-16 19:38:37, , , ,RUNNING,STARTED,20211016193837,,,
2021-10-16 19:59:21, , , ,RUNNING,STARTED,20211016195921,,,
2021-10-16 19:59:32, , , ,RUNNING,STARTED,20211016195932,,,
2021-10-16 20:29:54, , , ,IDLE/STOP,STARTED,20211016202954,,,
2021-10-16 20:30:01, , , ,READY,STARTED,20211016203001,,,
2021-10-16 20:30:15, , , ,RUNNING,STARTED,20211016203015,,,
2021-10-16 20:43:37, , , ,IDLE/STOP,STARTED,20211016204337,,,
2021-10-16 20:43:52, , , ,READY,STARTED,20211016204352,,,
2021-10-16 20:53:46, , , ,RUNNING,STARTED,20211016205346,,,
2021-10-16 21:10:02, , , ,IDLE/STOP,STARTED,20211016211002,,,
2021-10-16 21:10:19, , , ,READY,STARTED,20211016211019,,,
2021-10-16 21:29:00, , , ,RUNNING,STARTED,20211016212900,,,
2021-10-16 21:45:15, , , ,IDLE/STOP,STARTED,20211016214515,,,
2021-10-16 21:45:24, , , ,READY,STARTED,20211016214524,,,
2021-10-16 21:49:16, , , ,RUNNING,STARTED,20211016214916,,,
2021-10-16 21:57:06, , , ,IDLE/STOP,STARTED,20211016215706,,,
2021-10-16 22:00:34, , , ,IDLE/STOP,STARTED,20211016220034,,,
2021-10-16 22:00:40, , , ,READY,STARTED,20211016220040,,,
2021-10-16 22:01:40, , , ,READY,STARTED,20211016220140,,,
2021-10-16 22:01:46, , , ,IDLE/STOP,STARTED,20211016220146,,,
2021-10-16 22:02:43, , , ,RUNNING,STARTED,20211016220243,,,
2021-10-16 22:02:52, , , ,RUNNING,STARTED,20211016220252,,,
2021-10-16 22:05:20, , , ,IDLE/STOP,STARTED,20211016220520,,,
2021-10-16 22:05:34, , , ,READY,STARTED,20211016220534,,,
2021-10-16 22:37:46, , , ,READY,STARTED,20211016223746,,,
2021-10-16 22:51:10, , , ,SHEETCLEANING,STARTED,20211016225110,,,
2021-10-16 23:03:52, , , ,NORMALCLEANING,STARTED,20211016230352,,,
2021-10-16 23:11:32, , , ,NORMALCLEANING,STARTED,20211016231132,,,
2021-10-16 23:25:58, , , ,NORMALCLEANING,STARTED,20211016232558,,,
2021-10-16 23:28:36, , , ,READY,STARTED,20211016232836,,,
2021-10-16 23:28:43, , , ,RUNNING,STARTED,20211016232843,,,
2021-10-16 23:30:42, , , ,RUNNING,STARTED,20211016233042,,,
2021-10-16 23:33:38, , , ,RUNNING,STARTED,20211016233338,,,
2021-10-16 23:47:33, , , ,IDLE/STOP,STARTED,20211016234733,,,
2021-10-16 23:47:45, , , ,READY,STARTED,20211016234745,,,
2021-10-17 00:03:06, , , ,RUNNING,STARTED,20211017000306,,,
2021-10-17 00:37:18, , , ,IDLE/STOP,STARTED,20211017003718,,,
2021-10-17 00:37:30, , , ,READY,STARTED,20211017003730,,,
2021-10-17 00:38:06, , , ,RUNNING,STARTED,20211017003806,,,
2021-10-17 00:39:06, , , ,READY,STARTED,20211017003906,,,
2021-10-17 00:40:12, , , ,RUNNING,STARTED,20211017004012,,,
2021-10-17 01:13:31, , , ,IDLE/STOP,STARTED,20211017011331,,,
2021-10-17 01:13:45, , , ,READY,STARTED,20211017011345,,,
2021-10-17 01:13:56, , , ,RUNNING,STARTED,20211017011356,,,
2021-10-17 01:47:59, , , ,IDLE/STOP,STARTED,20211017014759,,,
2021-10-17 01:48:10, , , ,READY,STARTED,20211017014810,,,
2021-10-17 02:16:01, , , ,RUNNING,STARTED,20211017021601,,,
2021-10-17 02:46:45, , , ,RUNNING,STARTED,20211017024645,,,
2021-10-17 02:52:32, , , ,ERROR,STARTED,20211017025232,2044, ,INDEXERROR
2021-10-17 02:53:01, , , ,READY,STARTED,20211017025301,,,
2021-10-17 02:53:09, , , ,RUNNING,STARTED,20211017025309,,,
2021-10-17 03:01:50, , , ,IDLE/STOP,STARTED,20211017030150,,,
2021-10-17 03:02:01, , , ,READY,STARTED,20211017030201,,,
2021-10-17 03:08:39, , , ,RUNNING,STARTED,20211017030839,,,
2021-10-17 03:35:40, , , ,IDLE/STOP,STARTED,20211017033540,,,
2021-10-17 03:35:49, , , ,READY,STARTED,20211017033549,,,
2021-10-17 03:40:17, , , ,RUNNING,STARTED,20211017034017,,,
2021-10-17 03:41:41, , , ,RUNNING,STARTED,20211017034141,,,
2021-10-17 04:48:18, , , ,IDLE/STOP,STARTED,20211017044818,,,
2021-10-17 04:48:29, , , ,READY,STARTED,20211017044829,,,
2021-10-17 04:48:40, , , ,RUNNING,STARTED,20211017044840,,,
2021-10-17 05:48:03, , , ,RUNNING,STARTED,20211017054803,,,
2021-10-17 05:54:16, , , ,IDLE/STOP,STARTED,20211017055416,,,
2021-10-17 05:54:26, , , ,READY,STARTED,20211017055426,,,
2021-10-17 05:55:59, , , ,RUNNING,STARTED,20211017055559,,,
2021-10-17 06:30:07, , , ,IDLE/STOP,STARTED,20211017063007,,,
2021-10-17 06:30:23, , , ,READY,STARTED,20211017063023,,,
2021-10-17 06:37:34, , , ,SHEETCLEANING,STARTED,20211017063734,,,
2021-10-17 06:52:24, , , ,NORMALCLEANING,STARTED,20211017065224,,,
2021-10-17 06:59:53, , , ,READY,STARTED,20211017065953,,,
2021-10-17 07:00:06, , , ,RUNNING,STARTED,20211017070006,,,
2021-10-17 07:07:53, , , ,READY,STARTED,20211017070753,,,
2021-10-17 07:15:04, , , ,RUNNING,STARTED,20211017071504,,,
2021-10-17 07:37:01, , , ,IDLE/STOP,STARTED,20211017073701,,,
2021-10-17 07:37:11, , , ,READY,STARTED,20211017073711,,,
2021-10-17 07:41:35, , , ,RUNNING,STARTED,20211017074135,,,
2021-10-17 08:15:38, , , ,IDLE/STOP,STARTED,20211017081538,,,
2021-10-17 08:15:53, , , ,RUNNING,STARTED,20211017081553,,,
2021-10-17 08:28:05, , , ,IDLE/STOP,STARTED,20211017082805,,,
2021-10-17 08:28:17, , , ,READY,STARTED,20211017082817,,,
2021-10-17 08:29:12, , , ,RUNNING,STARTED,20211017082912,,,
2021-10-17 08:48:37, , , ,IDLE/STOP,STARTED,20211017084837,,,
2021-10-17 08:48:47, , , ,READY,STARTED,20211017084847,,,
