1,2,3,4,5,6,7,8,9,10
2021-10-15 14:34:22, , , ,READY,STARTED,20211015143422,,,
2021-10-15 14:34:42, , , ,RUNNING,STARTED,20211015143442,,,
2021-10-15 15:22:47, , , ,READY,STARTED,20211015152247,,,
2021-10-15 15:23:05, , , ,READY,STARTED,20211015152305,,,
2021-10-15 15:23:11, , , ,READY,STARTED,20211015152311,,,
2021-10-15 15:23:29, , , ,READY,STARTED,20211015152329,,,
2021-10-15 15:23:35, , , ,READY,STARTED,20211015152335,,,
2021-10-15 15:24:23, , , ,SHEETCLEANING,STARTED,20211015152423,,,
2021-10-15 15:25:24, , , ,NORMALCLEANING,STARTED,20211015152524,,,
2021-10-15 15:29:00, , , ,NORMALCLEANING,STARTED,20211015152900,,,
2021-10-15 15:31:12, , , ,NORMALCLEANING,STARTED,20211015153112,,,
2021-10-15 15:38:39, , , ,NORMALCLEANING,STARTED,20211015153839,,,
2021-10-15 15:44:52, , , ,NORMALCLEANING,STARTED,20211015154452,,,
2021-10-15 15:50:12, , , ,SHEETCLEANING,STARTED,20211015155012,,,
2021-10-15 15:51:20, , , ,SHEETCLEANING,STARTED,20211015155120,,,
2021-10-15 16:11:06, , , ,SHEETCLEANING,STARTED,20211015161106,,,
2021-10-15 16:14:00, , , ,NORMALCLEANING,STARTED,20211015161400,,,
2021-10-15 16:14:39, , , ,NORMALCLEANING,STARTED,20211015161439,,,
2021-10-15 16:20:39, , , ,RUNNING,STARTED,20211015162039,,,
2021-10-15 16:21:51, , , ,NORMALCLEANING,STARTED,20211015162151,,,
2021-10-15 16:23:41, , , ,READY,STARTED,20211015162341,,,
2021-10-15 16:32:47, , , ,NORMALCLEANING,STARTED,20211015163247,,,
2021-10-15 16:35:24, , , ,NORMALCLEANING,STARTED,20211015163524,,,
2021-10-15 16:38:28, , , ,NORMALCLEANING,STARTED,20211015163828,,,
2021-10-15 16:44:18, , , ,NORMALCLEANING,STARTED,20211015164418,,,
2021-10-15 16:48:48, , , ,NORMALCLEANING,STARTED,20211015164848,,,
2021-10-15 16:54:54, , , ,NORMALCLEANING,STARTED,20211015165454,,,
2021-10-15 17:09:41, , , ,NORMALCLEANING,STARTED,20211015170941,,,
2021-10-15 17:12:10, , , ,NORMALCLEANING,STARTED,20211015171210,,,
2021-10-15 17:19:11, , , ,NORMALCLEANING,STARTED,20211015171911,,,
2021-10-15 17:22:55, , , ,SHEETCLEANING,STARTED,20211015172255,,,
2021-10-15 17:24:27, , , ,SHEETCLEANING,STARTED,20211015172427,,,
2021-10-15 17:24:51, , , ,SHEETCLEANING,STARTED,20211015172451,,,
2021-10-15 17:25:00, , , ,SHEETCLEANING,STARTED,20211015172500,,,
2021-10-15 17:39:54, , , ,SHEETCLEANING,STARTED,20211015173954,,,
2021-10-15 17:45:18, , , ,SHEETCLEANING,STARTED,20211015174518,,,
2021-10-15 17:57:57, , , ,SHEETCLEANING,STARTED,20211015175757,,,
2021-10-15 18:05:24, , , ,SHEETCLEANING,STARTED,20211015180524,,,
2021-10-15 18:11:54, , , ,SHEETCLEANING,STARTED,20211015181154,,,
2021-10-15 18:17:27, , , ,RUNNING,STARTED,20211015181727,,,
2021-10-15 18:25:35, , , ,SHEETCLEANING,STARTED,20211015182535,,,
2021-10-15 18:26:06, , , ,SHEETCLEANING,STARTED,20211015182606,,,
2021-10-15 18:27:28, , , ,SHEETCLEANING,STARTED,20211015182728,,,
2021-10-15 18:29:08, , , ,SHEETCLEANING,STARTED,20211015182908,,,
2021-10-15 18:31:01, , , ,READY,STARTED,20211015183101,,,
2021-10-15 18:35:42, , , ,SHEETCLEANING,STARTED,20211015183542,,,
2021-10-15 18:45:31, , , ,NORMALCLEANING,STARTED,20211015184531,,,
2021-10-15 18:50:39, , , ,NORMALCLEANING,STARTED,20211015185039,,,
2021-10-15 18:53:01, , , ,NORMALCLEANING,STARTED,20211015185301,,,
2021-10-15 18:57:27, , , ,NORMALCLEANING,STARTED,20211015185727,,,
2021-10-15 19:03:02, , , ,READY,STARTED,20211015190302,,,
2021-10-15 19:03:19, , , ,RUNNING,STARTED,20211015190319,,,
2021-10-15 19:04:12, , , ,NORMALCLEANING,STARTED,20211015190412,,,
2021-10-15 19:05:42, , , ,NORMALCLEANING,STARTED,20211015190542,,,
2021-10-15 19:26:37, , , ,SHEETCLEANING,STARTED,20211015192637,,,
2021-10-15 19:27:41, , , ,SHEETCLEANING,STARTED,20211015192741,,,
2021-10-15 19:31:27, , , ,SHEETCLEANING,STARTED,20211015193127,,,
2021-10-15 19:31:47, , , ,SHEETCLEANING,STARTED,20211015193147,,,
2021-10-15 19:32:42, , , ,SHEETCLEANING,STARTED,20211015193242,,,
2021-10-15 19:33:15, , , ,SHEETCLEANING,STARTED,20211015193315,,,
2021-10-15 19:36:27, , , ,SHEETCLEANING,STARTED,20211015193627,,,
2021-10-15 19:36:39, , , ,SHEETCLEANING,STARTED,20211015193639,,,
2021-10-15 19:39:36, , , ,RUNNING,STARTED,20211015193936,,,
2021-10-15 19:42:06, , , ,SHEETCLEANING,STARTED,20211015194206,,,
2021-10-15 19:43:37, , , ,SHEETCLEANING,STARTED,20211015194337,,,
2021-10-15 19:43:45, , , ,SHEETCLEANING,STARTED,20211015194345,,,
2021-10-15 19:48:57, , , ,RUNNING,STARTED,20211015194857,,,
2021-10-15 19:52:52, , , ,NORMALCLEANING,STARTED,20211015195252,,,
2021-10-15 20:03:23, , , ,NORMALCLEANING,STARTED,20211015200323,,,
2021-10-15 20:06:42, , , ,READY,STARTED,20211015200642,,,
2021-10-15 20:06:48, , , ,RUNNING,STARTED,20211015200648,,,
2021-10-15 20:08:55, , , ,RUNNING,STARTED,20211015200855,,,
2021-10-15 20:09:19, , , ,RUNNING,STARTED,20211015200919,,,
2021-10-15 20:11:13, , , ,RUNNING,STARTED,20211015201113,,,
2021-10-15 20:16:51, , , ,ERROR,STARTED,20211015201651,2044, ,INDEXERROR
2021-10-15 20:19:31, , , ,RUNNING,STARTED,20211015201931,,,
2021-10-15 20:21:31, , , ,READY,STARTED,20211015202131,,,
2021-10-15 20:22:53, , , ,RUNNING,STARTED,20211015202253,,,
2021-10-15 20:32:07, , , ,RUNNING,STARTED,20211015203207,,,
2021-10-15 20:35:46, , , ,ERROR,STARTED,20211015203546,2027, ,LOADERTABCOUNT
2021-10-15 20:35:52, , , ,RUNNING,STARTED,20211015203552,,,
2021-10-15 20:38:25, , , ,RUNNING,STARTED,20211015203825,,,
2021-10-15 20:47:01, , , ,ERROR,STARTED,20211015204701,2027, ,LOADERTABCOUNT
2021-10-15 20:47:13, , , ,RUNNING,STARTED,20211015204713,,,
2021-10-15 20:47:34, , , ,RUNNING,STARTED,20211015204734,,,
2021-10-15 20:51:40, , , ,RUNNING,STARTED,20211015205140,,,
2021-10-15 21:02:35, , , ,RUNNING,STARTED,20211015210235,,,
2021-10-15 21:05:32, , , ,RUNNING,STARTED,20211015210532,,,
2021-10-15 21:09:54, , , ,RUNNING,STARTED,20211015210954,,,
2021-10-15 21:11:43, , , ,RUNNING,STARTED,20211015211143,,,
2021-10-15 21:12:02, , , ,RUNNING,STARTED,20211015211202,,,
2021-10-15 21:14:17, , , ,RUNNING,STARTED,20211015211417,,,
2021-10-15 21:17:32, , , ,RUNNING,STARTED,20211015211732,,,
2021-10-15 21:27:09, , , ,IDLE/STOP,STARTED,20211015212709,,,
2021-10-15 21:27:23, , , ,READY,STARTED,20211015212723,,,
2021-10-15 21:27:24, , , ,RUNNING,STARTED,20211015212724,,,
2021-10-15 21:28:11, , , ,RUNNING,STARTED,20211015212811,,,
2021-10-15 21:28:56, , , ,RUNNING,STARTED,20211015212856,,,
2021-10-15 21:34:57, , , ,RUNNING,STARTED,20211015213457,,,
2021-10-15 21:40:51, , , ,RUNNING,STARTED,20211015214051,,,
2021-10-15 21:42:47, , , ,RUNNING,STARTED,20211015214247,,,
2021-10-15 21:45:14, , , ,RUNNING,STARTED,20211015214514,,,
2021-10-15 21:46:44, , , ,ERROR,STARTED,20211015214644,2027, ,LOADERTABCOUNT
2021-10-15 21:46:50, , , ,RUNNING,STARTED,20211015214650,,,
2021-10-15 21:47:14, , , ,RUNNING,STARTED,20211015214714,,,
2021-10-15 21:51:47, , , ,ERROR,STARTED,20211015215147,2027, ,LOADERTABCOUNT
2021-10-15 21:52:00, , , ,RUNNING,STARTED,20211015215200,,,
2021-10-15 21:53:27, , , ,RUNNING,STARTED,20211015215327,,,
2021-10-15 22:04:27, , , ,ERROR,STARTED,20211015220427,2027, ,LOADERTABCOUNT
2021-10-15 22:04:45, , , ,RUNNING,STARTED,20211015220445,,,
2021-10-15 22:08:06, , , ,RUNNING,STARTED,20211015220806,,,
2021-10-15 22:10:45, , , ,ERROR,STARTED,20211015221045,2027, ,LOADERTABCOUNT
2021-10-15 22:10:51, , , ,RUNNING,STARTED,20211015221051,,,
2021-10-15 22:14:15, , , ,ERROR,STARTED,20211015221415,2027, ,LOADERTABCOUNT
2021-10-15 22:14:28, , , ,RUNNING,STARTED,20211015221428,,,
2021-10-15 22:17:44, , , ,RUNNING,STARTED,20211015221744,,,
2021-10-15 22:18:59, , , ,RUNNING,STARTED,20211015221859,,,
2021-10-15 22:20:29, , , ,RUNNING,STARTED,20211015222029,,,
2021-10-15 22:21:56, , , ,RUNNING,STARTED,20211015222156,,,
2021-10-15 22:22:58, , , ,IDLE/STOP,STARTED,20211015222258,,,
2021-10-15 22:23:12, , , ,READY,STARTED,20211015222312,,,
2021-10-15 22:25:14, , , ,RUNNING,STARTED,20211015222514,,,
2021-10-15 22:34:26, , , ,IDLE/STOP,STARTED,20211015223426,,,
2021-10-15 22:34:38, , , ,READY,STARTED,20211015223438,,,
2021-10-15 22:51:26, , , ,RUNNING,STARTED,20211015225126,,,
2021-10-15 22:55:56, , , ,RUNNING,STARTED,20211015225556,,,
2021-10-15 23:01:29, , , ,RUNNING,STARTED,20211015230129,,,
2021-10-15 23:04:46, , , ,RUNNING,STARTED,20211015230446,,,
2021-10-15 23:08:01, , , ,RUNNING,STARTED,20211015230801,,,
2021-10-15 23:09:46, , , ,RUNNING,STARTED,20211015230946,,,
2021-10-15 23:16:22, , , ,ERROR,STARTED,20211015231622,2027, ,LOADERTABCOUNT
2021-10-15 23:17:22, , , ,RUNNING,STARTED,20211015231722,,,
2021-10-15 23:24:47, , , ,RUNNING,STARTED,20211015232447,,,
2021-10-15 23:26:26, , , ,RUNNING,STARTED,20211015232626,,,
2021-10-15 23:30:29, , , ,ERROR,STARTED,20211015233029,2009, ,L/FPUSHER
2021-10-15 23:32:47, , , ,READY,STARTED,20211015233247,,,
2021-10-15 23:33:17, , , ,RUNNING,STARTED,20211015233317,,,
2021-10-15 23:33:51, , , ,RUNNING,STARTED,20211015233351,,,
2021-10-15 23:36:17, , , ,RUNNING,STARTED,20211015233617,,,
2021-10-15 23:37:58, , , ,ERROR,STARTED,20211015233758,2027, ,LOADERTABCOUNT
2021-10-15 23:38:44, , , ,RUNNING,STARTED,20211015233844,,,
2021-10-15 23:42:21, , , ,ERROR,STARTED,20211015234221,2027, ,LOADERTABCOUNT
2021-10-15 23:42:33, , , ,ERROR,STARTED,20211015234233,2024, ,TABSHOOT
2021-10-15 23:42:57, , , ,RUNNING,STARTED,20211015234257,,,
